timestamp_ms,ax,ay,az,label
3032248,-0.986572,-0.019043,-0.068115,left
3032269,-0.986084,-0.017822,-0.072266,left
3032290,-0.983887,-0.009033,-0.073975,left
3032311,-0.992676,-0.020996,-0.067139,left
3032332,-0.983154,-0.01416,-0.068604,left
3032353,-0.986328,-0.015137,-0.076172,left
3032374,-0.989014,-0.021973,-0.07251,left
3032395,-0.98999,-0.031738,-0.078125,left
3032416,-0.991211,-0.018555,-0.077637,left
3032437,-0.982178,-0.005859,-0.077393,left
3032458,-0.982666,-0.019531,-0.081055,left
3032479,-0.986572,-0.02002,-0.072998,left
3032500,-0.988037,-0.023926,-0.075928,left
3032521,-0.983887,-0.016113,-0.080078,left
3032542,-0.990723,-0.016846,-0.072998,left
3032563,-0.987305,-0.019775,-0.068848,left
3032584,-0.988037,-0.017578,-0.069092,left
3032605,-0.986084,-0.020264,-0.075195,left
3032626,-0.990479,-0.019531,-0.077637,left
3032647,-0.983643,-0.014893,-0.078857,left
3032668,-0.989014,-0.013916,-0.06543,left
3032689,-0.992676,-0.021484,-0.069336,left
3032710,-0.98999,-0.014893,-0.065674,left
3032731,-0.98877,-0.02124,-0.06958,left
3032752,-0.981689,-0.012451,-0.069824,left
3032773,-0.987061,-0.015137,-0.065918,left
3032794,-0.995117,-0.021729,-0.062988,left
3032815,-0.994629,-0.019775,-0.064697,left
3032836,-0.985107,-0.019531,-0.060303,left
3032857,-0.980713,-0.017334,-0.067383,left
3032878,-0.991699,-0.019287,-0.060791,left
3032899,-0.986572,-0.013428,-0.058105,left
3032920,-0.987549,-0.017334,-0.061279,left
3032941,-0.988037,-0.014648,-0.055664,left
3032962,-0.988037,-0.009766,-0.057373,left
3032983,-0.990479,-0.012939,-0.056152,left
3033004,-0.986816,-0.02124,-0.046143,left
3033025,-0.986572,-0.02002,-0.051025,left
3033046,-0.993408,-0.010498,-0.057129,left
3033067,-0.990723,-0.01709,-0.049805,left
3033088,-0.986328,-0.013672,-0.053223,left
3033109,-0.983643,-0.013672,-0.047119,left
3033130,-0.990479,-0.017578,-0.050781,left
3033151,-0.987305,-0.01416,-0.057129,left
3033172,-0.993896,-0.018066,-0.052246,left
3033193,-0.992676,-0.016602,-0.056641,left
3033214,-0.979736,-0.006348,-0.050049,left
3033235,-0.990967,-0.01001,-0.047119,left
3033256,-0.993652,-0.023682,-0.044678,left
3033277,-0.985107,-0.016113,-0.047852,left
3033298,-0.991699,-0.011719,-0.04834,left
3033319,-0.988525,-0.016357,-0.048828,left
3033340,-0.987305,-0.01416,-0.042969,left
3033361,-0.990234,-0.012207,-0.045654,left
3033382,-0.992676,-0.019531,-0.051025,left
3033403,-0.986328,-0.013428,-0.051025,left
3033424,-0.985107,-0.015625,-0.05249,left
3033445,-1.0,-0.02124,-0.05835,left
3033471,-0.989014,-0.013672,-0.062012,left
3033492,-0.987305,-0.010254,-0.065918,left
3033513,-0.98877,-0.016602,-0.059814,left
3033534,-0.994385,-0.018799,-0.059814,left
3033555,-0.989502,-0.018555,-0.069824,left
3033576,-0.991943,-0.014893,-0.060791,left
3033597,-0.985352,-0.018799,-0.062012,left
3033618,-0.986328,-0.015137,-0.060059,left
3033639,-0.989258,-0.014404,-0.057861,left
3033660,-0.997314,-0.025879,-0.065186,left
3033681,-0.978271,-0.009766,-0.066406,left
3033702,-0.986084,-0.021973,-0.062256,left
3033723,-0.991211,-0.02002,-0.06665,left
3033744,-0.990234,-0.015625,-0.068848,left
3033765,-0.981934,-0.022705,-0.057129,left
3033786,-0.986572,-0.020752,-0.066895,left
3033807,-0.99292,-0.017578,-0.071533,left
3033828,-0.991455,-0.017822,-0.062744,left
3033849,-0.988037,-0.021973,-0.068604,left
3033870,-0.985596,-0.013672,-0.07666,left
3033891,-0.987305,-0.016113,-0.068359,left
3033912,-0.984619,-0.015625,-0.06665,left
3033933,-0.989014,-0.01709,-0.062744,left
3033954,-0.989502,-0.015137,-0.067139,left
3033975,-0.987549,-0.015869,-0.063232,left
3033996,-0.98999,-0.019043,-0.065674,left
3034017,-0.991943,-0.022461,-0.075439,left
3034038,-0.986084,-0.010986,-0.05957,left
3034059,-0.986328,-0.013184,-0.064941,left
3034080,-0.983887,-0.013916,-0.066406,left
3034101,-0.989502,-0.007813,-0.056885,left
3034122,-0.989746,-0.020996,-0.054687,left
3034143,-0.982178,-0.008545,-0.059814,left
3034164,-0.987793,-0.026855,-0.053711,left
3034185,-0.981201,-0.022217,-0.056885,left
3034206,-0.989014,-0.013672,-0.058105,left
3034227,-0.992432,-0.018799,-0.054932,left
3034248,-0.985352,-0.013428,-0.062012,left
3034269,-0.989014,-0.018799,-0.063232,left
3034290,-0.987061,-0.017334,-0.055664,left
3034311,-0.991455,-0.014404,-0.053955,left
3034332,-0.997803,-0.016113,-0.054932,left
3034353,-0.985596,-0.018066,-0.055908,left
3034374,-0.988281,-0.011719,-0.054932,left
3034395,-0.987549,-0.018555,-0.063965,left
3034416,-0.984863,-0.019287,-0.056885,left
3034437,-0.996094,-0.020752,-0.05542,left
3034458,-0.990479,-0.016113,-0.057617,left
3034479,-0.985352,-0.015625,-0.054932,left
3034500,-0.989746,-0.012939,-0.051025,left
3034521,-0.994141,-0.020508,-0.057617,left
3034542,-0.995117,-0.016357,-0.054199,left
3034563,-0.98999,-0.019531,-0.052734,left
3034584,-0.990234,-0.014648,-0.05542,left
3034605,-0.990479,-0.013184,-0.055908,left
3034626,-0.98584,-0.015625,-0.055664,left
3034647,-0.99292,-0.016113,-0.054687,left
3034668,-0.985596,-0.020752,-0.045898,left
3034689,-0.983154,-0.011719,-0.049561,left
3034710,-0.994629,-0.022949,-0.04248,left
3034731,-0.988525,-0.013428,-0.04834,left
3034752,-0.996338,-0.018066,-0.053223,left
3034773,-0.98291,-0.011719,-0.052979,left
3034794,-0.987305,-0.013428,-0.041992,left
3034815,-0.993408,-0.018799,-0.051758,left
3034836,-0.987061,-0.018311,-0.050049,left
3034857,-0.990479,-0.014404,-0.055664,left
3034878,-0.988037,-0.006348,-0.058838,left
3034899,-0.98584,-0.017578,-0.048828,left
3034920,-0.986816,-0.021484,-0.050293,left
3034941,-0.994385,-0.021484,-0.048828,left
3034962,-0.988281,-0.009277,-0.054443,left
3034983,-0.993164,-0.019287,-0.054932,left
3035004,-0.991699,-0.014648,-0.054932,left
3035025,-0.970947,-0.000977,-0.05249,left
3035046,-0.999023,-0.025391,-0.050781,left
3035067,-0.985596,-0.014893,-0.056152,left
3035088,-0.989746,-0.012695,-0.054687,left
3035109,-0.990479,-0.017578,-0.056885,left
3035130,-0.992432,-0.018799,-0.054199,left
3035151,-0.981934,-0.011719,-0.060059,left
3035172,-0.987793,-0.017578,-0.056152,left
3035193,-0.988037,-0.017822,-0.057617,left
3035214,-0.990723,-0.020996,-0.05127,left
3035235,-0.979004,-0.012695,-0.055664,left
3035256,-0.990723,-0.019043,-0.057373,left
3035277,-0.994385,-0.020752,-0.05127,left
3035298,-0.98999,-0.012695,-0.053955,left
3035319,-0.987549,-0.009033,-0.053955,left
3035340,-0.990967,-0.016602,-0.057129,left
3035361,-0.985352,-0.01709,-0.058105,left
3035382,-0.98877,-0.013916,-0.060547,left
3035403,-0.987793,-0.015625,-0.057617,left
3035424,-0.985107,-0.016602,-0.05127,left
3035445,-0.994629,-0.01416,-0.050537,left
3035466,-0.980469,-0.008301,-0.055908,left
3035492,-0.992676,-0.019043,-0.056396,left
3035513,-0.97876,-0.007324,-0.062256,left
3035534,-0.992187,-0.014648,-0.051758,left
3035555,-0.988525,-0.015869,-0.054199,left
3035576,-0.991211,-0.018799,-0.057861,left
3035597,-0.979492,-0.013672,-0.061279,left
3035618,-0.992432,-0.024414,-0.054443,left
3035639,-0.991699,-0.016602,-0.061768,left
3035660,-0.98584,-0.011475,-0.047852,left
3035681,-0.991455,-0.015381,-0.056152,left
3035702,-0.989502,-0.011963,-0.062012,left
3035723,-0.992187,-0.014893,-0.054199,left
3035744,-0.983154,-0.021973,-0.054687,left
3035765,-0.987305,-0.014893,-0.05835,left
3035786,-0.995605,-0.017822,-0.07373,left
3035807,-0.984375,-0.016846,-0.057129,left
3035828,-0.987793,-0.020996,-0.060791,left
3035849,-0.993408,-0.017822,-0.065674,left
3035870,-0.986084,-0.011963,-0.067383,left
3035891,-0.987793,-0.016357,-0.063232,left
3035912,-0.992187,-0.019531,-0.064453,left
3035933,-0.99292,-0.022705,-0.064697,left
3035954,-0.990479,-0.014404,-0.061768,left
3035975,-0.979248,-0.002686,-0.058105,left
3035996,-0.990967,-0.021484,-0.064453,left
3036017,-0.988037,-0.018311,-0.06543,left
3036038,-0.989014,-0.013916,-0.055664,left
3036059,-0.989014,-0.012695,-0.055908,left
3036080,-0.986328,-0.009277,-0.057373,left
3036101,-0.989502,-0.01416,-0.054199,left
3036122,-0.979736,-0.011719,-0.060303,left
3036143,-0.994385,-0.023682,-0.062256,left
3036164,-0.981689,-0.01416,-0.058105,left
3036185,-0.997314,-0.016602,-0.059814,left
3036206,-0.984619,-0.009277,-0.060547,left
3036227,-0.99585,-0.019531,-0.055908,left
3036248,-0.985596,-0.013672,-0.058838,left
3036269,-0.993164,-0.017822,-0.064209,left
3036290,-0.984619,-0.012207,-0.06543,left
3036311,-0.987793,-0.015625,-0.06665,left
3036332,-0.990479,-0.017334,-0.062988,left
3036353,-0.985352,-0.019775,-0.063232,left
3036374,-0.989746,-0.015869,-0.058838,left
3036395,-0.974609,-0.006104,-0.061523,left
3036416,-1.003418,-0.025879,-0.059814,left
3036437,-0.985596,-0.015381,-0.064209,left
3036458,-0.983887,-0.014404,-0.060059,left
3036479,-1.001953,-0.016846,-0.058838,left
3036500,-0.97876,-0.008545,-0.063232,left
3036521,-0.991211,-0.021729,-0.056396,left
3036542,-1.006348,-0.018555,-0.060547,left
3036563,-0.960937,-0.011719,-0.074219,left
3036584,-0.989258,-0.044189,-0.062988,left
3036605,-0.988525,-0.023437,-0.060059,left
3036626,-0.981445,-0.025879,-0.054443,left
3036647,-0.988037,-0.03418,-0.064697,left
3036668,-0.979492,-0.023193,-0.064453,left
3036689,-0.992432,-0.024902,-0.058594,left
3036710,-0.986328,-0.025635,-0.067383,left
3036731,-0.991699,-0.025391,-0.054687,left
3036752,-0.987305,-0.022461,-0.057617,left
3036773,-0.983398,-0.023193,-0.068604,left
3036794,-0.989014,-0.028564,-0.05957,left
3036815,-0.992187,-0.032227,-0.06543,left
3036836,-0.987793,-0.029785,-0.059814,left
3036857,-0.983398,-0.021484,-0.061523,left
3036878,-0.980957,-0.012695,-0.060547,left
3036899,-0.993408,-0.034424,-0.059326,left
3036920,-0.97998,-0.021973,-0.05957,left
3036941,-0.99292,-0.020264,-0.067383,left
3036962,-0.988281,-0.022949,-0.0625,left
3036983,-0.982422,-0.02124,-0.064209,left
3037004,-0.997559,-0.030762,-0.064697,left
3037025,-0.984619,-0.021973,-0.060547,left
3037046,-0.987549,-0.026611,-0.064697,left
3037067,-0.994141,-0.023437,-0.063232,left
3037088,-0.988525,-0.019287,-0.060547,left
3037109,-0.981689,-0.018799,-0.0625,left
3037130,-0.991943,-0.031494,-0.062256,left
3037151,-0.987549,-0.025146,-0.0625,left
3037172,-0.989746,-0.025391,-0.068848,left
3037193,-0.992676,-0.025391,-0.063721,left
3037214,-0.984131,-0.019287,-0.066162,left
3037235,-0.992432,-0.0271,-0.062256,left
3037256,-0.987549,-0.030273,-0.067871,left
3037277,-0.983398,-0.023193,-0.062012,left
3037298,-0.983154,-0.021484,-0.058838,left
3037319,-0.991211,-0.02832,-0.063477,left
3037340,-0.993164,-0.02417,-0.060303,left
3037361,-0.985596,-0.028809,-0.06958,left
3037382,-0.993164,-0.0354,-0.064209,left
3037403,-0.995117,-0.019287,-0.061035,left
3037424,-0.984619,-0.021973,-0.063965,left
3037445,-0.977783,-0.024658,-0.063965,left
3037466,-1.005127,-0.041504,-0.056885,left
3037487,-0.984375,-0.028076,-0.071777,left
3037513,-0.979248,-0.018799,-0.06543,left
3037534,-1.000977,-0.031982,-0.06543,left
3037555,-0.983398,-0.027344,-0.061279,left
3037576,-0.987793,-0.031494,-0.070557,left
3037597,-0.983398,-0.023926,-0.067383,left
3037618,-0.983887,-0.028564,-0.070068,left
3037639,-0.987793,-0.03125,-0.057861,left
3037660,-0.99292,-0.030518,-0.063965,left
3037681,-0.991211,-0.026855,-0.061523,left
3037702,-0.984619,-0.025879,-0.066162,left
3037723,-0.984131,-0.028564,-0.069824,left
3037744,-0.996338,-0.036133,-0.062988,left
3037765,-0.976074,-0.022949,-0.061768,left
3037786,-0.996826,-0.029541,-0.066406,left
3037807,-0.983154,-0.013184,-0.065186,left
3037828,-0.988037,-0.018311,-0.066895,left
3037849,-0.987061,-0.025635,-0.052002,left
3037870,-0.988525,-0.020752,-0.061523,left
3037891,-0.993896,-0.012207,-0.05835,left
3037912,-0.987549,-0.010986,-0.059814,left
3037933,-0.981445,-0.010254,-0.057617,left
3037954,-0.990479,-0.019531,-0.065674,left
3037975,-0.986816,-0.012207,-0.065186,left
3037996,-0.995361,-0.023437,-0.05542,left
3038017,-0.988037,-0.014893,-0.061035,left
3038038,-0.98999,-0.016357,-0.050049,left
3038059,-0.982422,-0.00708,-0.054687,left
3038080,-0.993652,-0.013428,-0.050049,left
3038101,-0.995117,-0.013916,-0.05249,left
3038122,-0.990967,-0.013428,-0.056396,left
3038143,-0.988525,-0.014893,-0.060547,left
3038164,-0.981201,-0.010254,-0.065918,left
3038185,-0.994385,-0.018311,-0.067627,left
3038206,-0.993896,-0.020996,-0.060303,left
3038227,-0.985107,-0.007324,-0.05835,left
3038248,-0.990967,-0.016357,-0.053711,left
3038269,-0.984375,-0.016357,-0.057129,left
3038290,-0.991699,-0.019287,-0.058594,left
3038311,-0.990234,-0.016602,-0.057373,left
3038332,-0.989014,-0.010498,-0.052734,left
3038353,-0.987305,-0.008789,-0.051514,left
3038374,-0.98999,-0.018066,-0.052734,left
3038395,-0.991455,-0.021484,-0.051758,left
3038416,-0.988281,-0.012451,-0.061768,left
3038437,-0.989258,-0.015869,-0.05249,left
3038458,-0.987061,-0.01709,-0.05542,left
3038479,-0.988037,-0.012207,-0.063232,left
3038500,-0.988037,-0.017334,-0.054932,left
3038521,-0.988525,-0.016602,-0.064209,left
3038542,-0.988525,-0.015625,-0.060547,left
3038563,-0.990479,-0.014893,-0.056641,left
3038584,-0.987549,-0.017578,-0.055176,left
3038605,-0.989502,-0.013428,-0.059326,left
3038626,-0.987549,-0.02002,-0.0625,left
3038647,-0.987305,-0.02124,-0.056641,left
3038668,-0.989258,-0.01123,-0.058838,left
3038689,-0.992187,-0.019287,-0.052246,left
3038710,-0.985107,-0.016602,-0.056396,left
3038731,-0.988525,-0.01416,-0.056641,left
3038752,-0.985596,-0.019287,-0.057129,left
3038773,-0.98877,-0.013916,-0.063232,left
3038794,-0.986816,-0.021973,-0.050293,left
3038815,-0.984619,-0.021973,-0.047363,left
3038836,-0.991211,-0.018311,-0.052246,left
3038857,-0.990967,-0.014648,-0.05542,left
3038878,-0.990234,-0.015381,-0.056885,left
3038899,-0.983398,-0.01709,-0.050781,left
3038920,-0.985596,-0.013428,-0.051025,left
3038941,-0.999756,-0.026123,-0.055664,left
3038962,-0.986084,-0.022217,-0.053223,left
3038983,-0.98877,-0.015381,-0.055908,left
3039004,-0.990479,-0.017578,-0.052979,left
3039025,-0.988281,-0.026367,-0.055908,left
3039046,-0.982666,-0.018066,-0.044434,left
3039067,-0.986572,-0.011719,-0.052002,left
3039088,-0.991699,-0.013428,-0.051025,left
3039109,-0.994385,-0.022949,-0.053223,left
3039130,-0.987305,-0.012207,-0.053711,left
3039151,-0.990723,-0.02124,-0.049805,left
3039172,-0.988281,-0.012939,-0.058594,left
3039193,-0.983887,-0.014404,-0.060303,left
3039214,-0.989014,-0.01416,-0.060791,left
3039235,-0.985596,-0.018799,-0.059082,left
3039256,-0.989258,-0.010986,-0.062012,left
3039277,-0.981201,-0.005127,-0.05835,left
3039298,-0.996338,-0.0271,-0.05835,left
3039319,-0.988525,-0.017334,-0.051758,left
3039340,-0.983643,-0.028076,-0.059082,left
3039361,-0.988281,-0.013184,-0.061523,left
3039382,-0.982666,-0.007813,-0.067139,left
3039403,-0.990234,-0.019287,-0.074463,left
3039424,-1.005127,-0.026611,-0.086182,left
3039445,-0.984375,-0.01709,-0.07666,left
3039466,-0.983154,-0.009277,-0.083008,left
3039487,-0.991699,-0.016602,-0.091309,left
3039508,-0.988037,-0.026123,-0.081543,left
3039534,-0.96875,-0.003418,-0.098633,left
3039555,-0.997803,-0.023193,-0.080811,left
3039576,-0.984619,-0.017578,-0.087891,left
3039597,-0.98291,-0.02002,-0.083496,left
3039618,-0.985596,-0.020752,-0.086914,left
3039639,-0.983887,-0.007568,-0.078369,left
3039660,-0.985107,-0.015137,-0.08252,left
3039681,-0.993652,-0.026123,-0.087646,left
3039702,-0.977783,-0.006592,-0.081055,left
3039723,-0.992187,-0.018066,-0.077148,left
3039744,-0.983887,-0.008545,-0.08252,left
3039765,-0.982422,-0.014648,-0.075684,left
3039786,-0.983643,-0.018066,-0.071533,left
3039807,-0.989746,-0.016357,-0.078369,left
3039828,-0.986816,-0.024414,-0.067139,left
3039849,-0.980225,-0.011475,-0.068848,left
3039870,-0.994873,-0.005615,-0.073486,left
3039891,-0.988281,-0.013672,-0.060547,left
3039912,-0.987793,-0.02002,-0.062988,left
3039933,-0.990234,-0.011475,-0.059082,left
3039954,-0.994141,-0.026855,-0.047852,left
3039975,-0.993652,-0.023193,-0.053223,left
3039996,-0.981201,-0.013428,-0.050293,left
3040017,-0.989746,-0.015381,-0.058594,left
3040038,-0.985352,-0.008301,-0.054443,left
3040059,-0.993408,-0.016846,-0.055176,left
3040080,-0.984131,-0.009521,-0.056152,left
3040101,-0.99292,-0.022461,-0.05127,left
3040122,-0.983154,-0.006348,-0.059082,left
3040143,-0.993896,-0.010498,-0.043457,left
3040164,-0.996582,-0.016846,-0.05249,left
3040185,-0.981934,-0.00708,-0.048096,left
3040206,-0.995605,-0.020264,-0.061035,left
3040227,-0.987549,-0.018066,-0.057373,left
3040248,-0.984131,-0.011719,-0.059082,left
3040269,-0.984375,-0.013428,-0.065186,left
3040290,-0.992676,-0.012207,-0.067627,left
3040311,-0.991211,-0.013184,-0.064209,left
3040332,-0.991699,-0.023193,-0.062744,left
3040353,-0.981689,-0.008057,-0.062988,left
3040374,-0.98584,-0.009766,-0.069092,left
3040395,-0.989502,-0.018311,-0.06543,left
3040416,-0.987061,-0.012939,-0.060059,left
3040437,-0.989014,-0.011963,-0.065186,left
3040458,-0.989746,-0.013428,-0.062744,left
3040479,-0.987549,-0.019043,-0.058594,left
3040500,-0.98584,-0.015625,-0.056641,left
3040521,-0.991699,-0.013672,-0.058838,left
3040542,-0.99585,-0.012451,-0.064453,left
3040563,-0.985107,-0.010742,-0.058838,left
3040584,-0.983398,-0.009766,-0.06958,left
3040605,-0.990479,-0.019043,-0.060303,left
3040626,-0.98291,-0.013184,-0.067383,left
3040647,-0.988037,-0.025391,-0.053223,left
3040668,-0.986084,-0.016846,-0.064453,left
3040689,-0.989502,-0.011719,-0.060303,left
3040710,-0.987061,-0.011963,-0.070312,left
3040731,-0.992187,-0.018066,-0.071777,left
3040752,-0.985352,-0.018555,-0.076416,left
3040773,-0.985596,-0.017334,-0.072754,left
3040794,-0.991455,-0.01709,-0.066895,left
3040815,-0.995117,-0.014404,-0.058838,left
3040836,-0.990234,-0.015869,-0.060303,left
3040857,-0.988037,-0.01416,-0.062744,left
3040878,-0.986084,-0.015869,-0.059082,left
3040899,-0.987793,-0.013916,-0.064941,left
3040920,-0.98877,-0.020508,-0.05957,left
3040941,-0.992432,-0.020752,-0.058838,left
3040962,-0.987305,-0.018799,-0.067871,left
3040983,-0.985352,-0.015625,-0.065918,left
3041004,-0.989502,-0.012939,-0.067383,left
3041025,-0.989014,-0.018311,-0.061768,left
3041046,-0.98584,-0.016846,-0.070801,left
3041067,-0.987305,-0.017334,-0.069336,left
3041088,-0.991211,-0.010498,-0.065186,left
3041109,-0.991455,-0.018311,-0.0625,left
3041130,-0.977051,-0.012695,-0.058594,left
3041151,-0.982178,-0.02002,-0.060303,left
3041172,-0.992432,-0.016602,-0.061035,left
3041193,-0.98999,-0.008789,-0.060303,left
3041214,-0.98877,-0.01123,-0.074707,left
3041235,-0.98877,-0.022461,-0.070068,left
3041256,-0.981445,-0.015869,-0.068115,left
3041277,-0.990479,-0.016602,-0.063965,left
3041298,-0.987305,-0.020508,-0.047119,left
3041319,-0.982422,-0.018311,-0.060791,left
3041340,-0.981689,-0.01709,-0.068359,left
3041361,-0.98877,-0.017822,-0.06958,left
3041382,-0.987061,-0.012207,-0.065918,left
3041403,-0.979004,-0.01123,-0.062988,left
3041424,-0.983643,-0.029785,-0.064697,left
3041445,-1.002686,-0.028809,-0.071289,left
3041466,-0.992676,-0.013428,-0.082275,left
3041487,-0.983643,-0.013916,-0.095215,left
3041508,-0.994385,-0.019531,-0.079102,left
3041529,-0.998291,-0.014648,-0.078369,left
3041555,-0.980713,-0.006348,-0.073486,left
3041576,-0.990479,-0.019531,-0.072021,left
3041597,-0.981934,-0.016602,-0.069092,left
3041618,-0.980713,-0.006836,-0.070557,left
3041639,-0.994385,-0.019531,-0.061279,left
3041660,-0.989258,-0.020508,-0.063232,left
3041681,-0.98999,-0.021729,-0.059326,left
3041702,-0.993164,-0.02417,-0.064941,left
3041723,-0.983643,-0.016357,-0.061768,left
3041744,-0.970459,-0.009521,-0.071289,left
3041765,-0.983154,-0.01001,-0.060059,left
3041786,-0.996826,-0.017334,-0.06665,left
3041807,-0.98584,-0.018311,-0.06665,left
3041828,-0.982178,-0.012207,-0.084961,left
3041849,-0.991211,-0.007568,-0.06958,left
3041870,-0.981934,-0.010254,-0.081543,left
3041891,-0.989014,-0.015381,-0.088135,left
3041912,-0.994873,-0.019531,-0.078125,left
3041933,-0.984375,-0.012939,-0.079102,left
3041954,-0.99292,-0.015381,-0.079834,left
3041975,-0.975342,-0.019531,-0.067627,left
3041996,-0.977783,-0.024902,-0.063965,left
3042017,-0.97168,-0.009033,-0.067871,left
3042038,-0.978516,-0.008301,-0.061035,left
3042059,-0.988037,-0.016846,-0.067139,left
3042080,-0.99292,-0.021973,-0.072754,left
3042101,-0.985107,-0.016113,-0.073242,left
3042122,-0.987305,-0.016602,-0.093506,left
3042143,-0.981201,-0.007568,-0.091309,left
3042164,-0.986084,-0.004395,-0.095947,left
3042185,-0.995117,-0.004883,-0.091797,left
3042206,-0.996094,-0.005371,-0.087891,left
3042227,-0.991699,-0.005615,-0.072754,left
